pack_key,pack_name,title,slug,section,route,source_basis,file_path,image_brief_status
emergency_cases,Emergency Cases Essentials,Pediatric Sepsis,pediatric-sepsis,pediatrics,/practice/emergency-cases/pediatric-sepsis,,content/cases/pediatrics/pediatric-sepsis.md,covered
emergency_cases,Emergency Cases Essentials,Cannot Intubate Cannot Oxygenate,cannot-intubate-cannot-oxygenate,airway-procedures,/practice/emergency-cases/cannot-intubate-cannot-oxygenate,,content/cases/airway-procedures/cannot-intubate-cannot-oxygenate.md,covered
emergency_cases,Emergency Cases Essentials,Mcq Bank,mcq_bank,practice,/practice/emergency-cases/mcq_bank,,content/practice/mcq_bank.md,covered
emergency_cases,Emergency Cases Essentials,Mini Cases,mini_cases,practice,/practice/emergency-cases/mini_cases,,content/practice/mini_cases.md,covered
emergency_cases,Emergency Cases Essentials,What Can Kill Now Prompts,what_can_kill_now_prompts,practice,/practice/emergency-cases/what_can_kill_now_prompts,,content/practice/what_can_kill_now_prompts.md,covered
critical_care,Critical Care Essentials,Critical Care Mindset,critical-care-mindset,roadmap,/learn/critical-care/critical-care-mindset,,content/roadmap/critical-care-mindset.md,covered
critical_care,Critical Care Essentials,ABCDE Under Pressure,abcde-under-pressure,roadmap,/learn/critical-care/abcde-under-pressure,,content/roadmap/abcde-under-pressure.md,covered
critical_care,Critical Care Essentials,Shock Map,shock-map,roadmap,/learn/critical-care/shock-map,,content/roadmap/shock-map.md,covered
critical_care,Critical Care Essentials,Oxygenation vs Ventilation,oxygenation-vs-ventilation,roadmap,/learn/critical-care/oxygenation-vs-ventilation,,content/roadmap/oxygenation-vs-ventilation.md,covered
critical_care,Critical Care Essentials,Hemodynamic Monitoring,hemodynamic-monitoring,roadmap,/learn/critical-care/hemodynamic-monitoring,,content/roadmap/hemodynamic-monitoring.md,covered
critical_care,Critical Care Essentials,Critical Labs and Patterns,critical-labs-and-patterns,roadmap,/learn/critical-care/critical-labs-and-patterns,,content/roadmap/critical-labs-and-patterns.md,covered
critical_care,Critical Care Essentials,POCUS for the Crashing Patient,pocus-for-the-crashing-patient,roadmap,/learn/critical-care/pocus-for-the-crashing-patient,,content/roadmap/pocus-for-the-crashing-patient.md,covered
critical_care,Critical Care Essentials,Vasopressor Thinking,vasopressor-thinking,roadmap,/learn/critical-care/vasopressor-thinking,,content/roadmap/vasopressor-thinking.md,covered
critical_care,Critical Care Essentials,"Fluids, Blood, and Perfusion",fluids-blood-and-perfusion,roadmap,/learn/critical-care/fluids-blood-and-perfusion,,content/roadmap/fluids-blood-and-perfusion.md,covered
critical_care,Critical Care Essentials,Critical Handover and Disposition,critical-handover-and-disposition,roadmap,/learn/critical-care/critical-handover-and-disposition,,content/roadmap/critical-handover-and-disposition.md,covered
critical_care,Critical Care Essentials,Undifferentiated Shock,undifferentiated-shock,topics,/learn/critical-care/undifferentiated-shock,,content/topics/undifferentiated-shock.md,covered
critical_care,Critical Care Essentials,Septic Shock,septic-shock,topics,/learn/critical-care/septic-shock,,content/topics/septic-shock.md,covered
critical_care,Critical Care Essentials,Cardiogenic Shock,cardiogenic-shock,topics,/learn/critical-care/cardiogenic-shock,,content/topics/cardiogenic-shock.md,covered
critical_care,Critical Care Essentials,Obstructive Shock,obstructive-shock,topics,/learn/critical-care/obstructive-shock,,content/topics/obstructive-shock.md,covered
critical_care,Critical Care Essentials,Hypovolemic Shock,hypovolemic-shock,topics,/learn/critical-care/hypovolemic-shock,,content/topics/hypovolemic-shock.md,covered
critical_care,Critical Care Essentials,Hemorrhagic Shock,hemorrhagic-shock,topics,/learn/critical-care/hemorrhagic-shock,,content/topics/hemorrhagic-shock.md,covered
critical_care,Critical Care Essentials,Anaphylactic Shock,anaphylactic-shock,topics,/learn/critical-care/anaphylactic-shock,,content/topics/anaphylactic-shock.md,covered
critical_care,Critical Care Essentials,Neurogenic Shock,neurogenic-shock,topics,/learn/critical-care/neurogenic-shock,,content/topics/neurogenic-shock.md,covered
critical_care,Critical Care Essentials,Post-Intubation Hypotension,post-intubation-hypotension,topics,/learn/critical-care/post-intubation-hypotension,,content/topics/post-intubation-hypotension.md,covered
critical_care,Critical Care Essentials,Massive Pulmonary Embolism With Shock,massive-pulmonary-embolism-with-shock,topics,/learn/critical-care/massive-pulmonary-embolism-with-shock,,content/topics/massive-pulmonary-embolism-with-shock.md,covered
critical_care,Critical Care Essentials,Cardiac Tamponade,cardiac-tamponade,topics,/learn/critical-care/cardiac-tamponade,,content/topics/cardiac-tamponade.md,covered
critical_care,Critical Care Essentials,Tension Pneumothorax,tension-pneumothorax,topics,/learn/critical-care/tension-pneumothorax,,content/topics/tension-pneumothorax.md,covered
critical_care,Critical Care Essentials,Acute Pulmonary Edema,acute-pulmonary-edema,topics,/learn/critical-care/acute-pulmonary-edema,,content/topics/acute-pulmonary-edema.md,covered
critical_care,Critical Care Essentials,Acute Hypoxemic Respiratory Failure,acute-hypoxemic-respiratory-failure,topics,/learn/critical-care/acute-hypoxemic-respiratory-failure,,content/topics/acute-hypoxemic-respiratory-failure.md,covered
critical_care,Critical Care Essentials,Hypercapnic Respiratory Failure,hypercapnic-respiratory-failure,topics,/learn/critical-care/hypercapnic-respiratory-failure,,content/topics/hypercapnic-respiratory-failure.md,covered
critical_care,Critical Care Essentials,Severe Asthma,severe-asthma,topics,/learn/critical-care/severe-asthma,,content/topics/severe-asthma.md,covered
critical_care,Critical Care Essentials,COPD Exacerbation With Respiratory Failure,copd-exacerbation-with-respiratory-failure,topics,/learn/critical-care/copd-exacerbation-with-respiratory-failure,,content/topics/copd-exacerbation-with-respiratory-failure.md,covered
critical_care,Critical Care Essentials,ARDS Recognition,ards-recognition,topics,/learn/critical-care/ards-recognition,,content/topics/ards-recognition.md,covered
critical_care,Critical Care Essentials,Noninvasive Ventilation Failure,noninvasive-ventilation-failure,topics,/learn/critical-care/noninvasive-ventilation-failure,,content/topics/noninvasive-ventilation-failure.md,covered
critical_care,Critical Care Essentials,Mechanical Ventilation Basics,mechanical-ventilation-basics,topics,/learn/critical-care/mechanical-ventilation-basics,,content/topics/mechanical-ventilation-basics.md,covered
critical_care,Critical Care Essentials,Ventilator Alarms,ventilator-alarms,topics,/learn/critical-care/ventilator-alarms,,content/topics/ventilator-alarms.md,covered
critical_care,Critical Care Essentials,Ventilator-Associated Hypotension,ventilator-associated-hypotension,topics,/learn/critical-care/ventilator-associated-hypotension,,content/topics/ventilator-associated-hypotension.md,covered
critical_care,Critical Care Essentials,Oxygen Delivery Devices,oxygen-delivery-devices,topics,/learn/critical-care/oxygen-delivery-devices,,content/topics/oxygen-delivery-devices.md,covered
critical_care,Critical Care Essentials,Capnography in Critical Care,capnography-in-critical-care,topics,/learn/critical-care/capnography-in-critical-care,,content/topics/capnography-in-critical-care.md,covered
critical_care,Critical Care Essentials,Severe Sepsis Recognition,severe-sepsis-recognition,topics,/learn/critical-care/severe-sepsis-recognition,,content/topics/severe-sepsis-recognition.md,covered
critical_care,Critical Care Essentials,DKA Critical Care Pattern,dka-critical-care-pattern,topics,/learn/critical-care/dka-critical-care-pattern,,content/topics/dka-critical-care-pattern.md,covered
critical_care,Critical Care Essentials,HHS Critical Care Pattern,hhs-critical-care-pattern,topics,/learn/critical-care/hhs-critical-care-pattern,,content/topics/hhs-critical-care-pattern.md,covered
critical_care,Critical Care Essentials,Hypoglycemic Coma,hypoglycemic-coma,topics,/learn/critical-care/hypoglycemic-coma,,content/topics/hypoglycemic-coma.md,covered
critical_care,Critical Care Essentials,Hyperkalemia Crisis,hyperkalemia-crisis,topics,/learn/critical-care/hyperkalemia-crisis,,content/topics/hyperkalemia-crisis.md,covered
critical_care,Critical Care Essentials,Severe Hyponatremia,severe-hyponatremia,topics,/learn/critical-care/severe-hyponatremia,,content/topics/severe-hyponatremia.md,covered
critical_care,Critical Care Essentials,Hypernatremia,hypernatremia,topics,/learn/critical-care/hypernatremia,,content/topics/hypernatremia.md,covered
critical_care,Critical Care Essentials,Severe Metabolic Acidosis,severe-metabolic-acidosis,topics,/learn/critical-care/severe-metabolic-acidosis,,content/topics/severe-metabolic-acidosis.md,covered
critical_care,Critical Care Essentials,Lactic Acidosis,lactic-acidosis,topics,/learn/critical-care/lactic-acidosis,,content/topics/lactic-acidosis.md,covered
critical_care,Critical Care Essentials,Status Epilepticus,status-epilepticus,topics,/learn/critical-care/status-epilepticus,,content/topics/status-epilepticus.md,covered
critical_care,Critical Care Essentials,Raised Intracranial Pressure,raised-intracranial-pressure,topics,/learn/critical-care/raised-intracranial-pressure,,content/topics/raised-intracranial-pressure.md,covered
critical_care,Critical Care Essentials,Intracranial Hemorrhage Stabilization,intracranial-hemorrhage-stabilization,topics,/learn/critical-care/intracranial-hemorrhage-stabilization,,content/topics/intracranial-hemorrhage-stabilization.md,covered
critical_care,Critical Care Essentials,Acute Ischemic Stroke Critical Triage,acute-ischemic-stroke-critical-triage,topics,/learn/critical-care/acute-ischemic-stroke-critical-triage,,content/topics/acute-ischemic-stroke-critical-triage.md,covered
critical_care,Critical Care Essentials,Coma Approach,coma-approach,topics,/learn/critical-care/coma-approach,,content/topics/coma-approach.md,covered
critical_care,Critical Care Essentials,Delirium vs Toxic-Metabolic Encephalopathy,delirium-vs-toxic-metabolic-encephalopathy,topics,/learn/critical-care/delirium-vs-toxic-metabolic-encephalopathy,,content/topics/delirium-vs-toxic-metabolic-encephalopathy.md,covered
critical_care,Critical Care Essentials,Unstable Bradycardia,unstable-bradycardia,topics,/learn/critical-care/unstable-bradycardia,,content/topics/unstable-bradycardia.md,covered
critical_care,Critical Care Essentials,Unstable Tachyarrhythmia,unstable-tachyarrhythmia,topics,/learn/critical-care/unstable-tachyarrhythmia,,content/topics/unstable-tachyarrhythmia.md,covered
critical_care,Critical Care Essentials,Peri-Arrest Patient,peri-arrest-patient,topics,/learn/critical-care/peri-arrest-patient,,content/topics/peri-arrest-patient.md,covered
critical_care,Critical Care Essentials,Post-Cardiac Arrest Care,post-cardiac-arrest-care,topics,/learn/critical-care/post-cardiac-arrest-care,,content/topics/post-cardiac-arrest-care.md,covered
critical_care,Critical Care Essentials,Massive GI Bleed With Shock,massive-gi-bleed-with-shock,topics,/learn/critical-care/massive-gi-bleed-with-shock,,content/topics/massive-gi-bleed-with-shock.md,covered
critical_care,Critical Care Essentials,Acute Liver Failure,acute-liver-failure,topics,/learn/critical-care/acute-liver-failure,,content/topics/acute-liver-failure.md,covered
critical_care,Critical Care Essentials,Acute Kidney Injury With Instability,acute-kidney-injury-with-instability,topics,/learn/critical-care/acute-kidney-injury-with-instability,,content/topics/acute-kidney-injury-with-instability.md,covered
critical_care,Critical Care Essentials,Rhabdomyolysis Critical Concerns,rhabdomyolysis-critical-concerns,topics,/learn/critical-care/rhabdomyolysis-critical-concerns,,content/topics/rhabdomyolysis-critical-concerns.md,covered
critical_care,Critical Care Essentials,Thyroid Storm,thyroid-storm,topics,/learn/critical-care/thyroid-storm,,content/topics/thyroid-storm.md,covered
critical_care,Critical Care Essentials,Adrenal Crisis,adrenal-crisis,topics,/learn/critical-care/adrenal-crisis,,content/topics/adrenal-crisis.md,covered
critical_care,Critical Care Essentials,Severe Hypothermia,severe-hypothermia,topics,/learn/critical-care/severe-hypothermia,,content/topics/severe-hypothermia.md,covered
critical_care,Critical Care Essentials,Heat Stroke,heat-stroke,topics,/learn/critical-care/heat-stroke,,content/topics/heat-stroke.md,covered
critical_care,Critical Care Essentials,Immunocompromised Sepsis,immunocompromised-sepsis,topics,/learn/critical-care/immunocompromised-sepsis,,content/topics/immunocompromised-sepsis.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Airway Mindset in the Emergency Department,airway-mindset,Roadmap,/learn/airway-ventilator/airway-mindset,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/roadmap/airway-mindset.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Oxygenation vs Ventilation,oxygenation-vs-ventilation,Roadmap,/learn/airway-ventilator/oxygenation-vs-ventilation,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/roadmap/oxygenation-vs-ventilation.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Basic Airway Maneuvers,basic-airway-maneuvers,Roadmap,/learn/airway-ventilator/basic-airway-maneuvers,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/roadmap/basic-airway-maneuvers.md,covered
airway,"Airway, Intubation & Ventilator Essentials",BVM Thinking and Mask Seal,bvm-thinking-and-mask-seal,Roadmap,/learn/airway-ventilator/bvm-thinking-and-mask-seal,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/roadmap/bvm-thinking-and-mask-seal.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Preoxygenation and Denitrogenation,preoxygenation-denitrogenation,Roadmap,/learn/airway-ventilator/preoxygenation-denitrogenation,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/roadmap/preoxygenation-denitrogenation.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Apneic Oxygenation,apneic-oxygenation,Roadmap,/learn/airway-ventilator/apneic-oxygenation,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/roadmap/apneic-oxygenation.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Difficult Airway Prediction,difficult-airway-prediction,Roadmap,/learn/airway-ventilator/difficult-airway-prediction,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/roadmap/difficult-airway-prediction.md,covered
airway,"Airway, Intubation & Ventilator Essentials",RSI Overview,rsi-overview,Roadmap,/learn/airway-ventilator/rsi-overview,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/roadmap/rsi-overview.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Post-Intubation Confirmation,post-intubation-confirmation,Roadmap,/learn/airway-ventilator/post-intubation-confirmation,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/roadmap/post-intubation-confirmation.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Ventilator First Look,ventilator-first-look,Roadmap,/learn/airway-ventilator/ventilator-first-look,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/roadmap/ventilator-first-look.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Need for an Artificial Airway,need-for-artificial-airway,Airway,/learn/airway-ventilator/need-for-artificial-airway,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/airway/need-for-artificial-airway.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Airway Protection: Not Just the Gag Reflex,airway-protection-not-gag-reflex,Airway,/learn/airway-ventilator/airway-protection-not-gag-reflex,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/airway/airway-protection-not-gag-reflex.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Patient Positioning for Airway Success,patient-positioning-airway-success,Airway,/learn/airway-ventilator/patient-positioning-airway-success,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/airway/patient-positioning-airway-success.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Oral and Nasal Airway Adjuncts,oral-nasal-airway-adjuncts,Airway,/learn/airway-ventilator/oral-nasal-airway-adjuncts,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/airway/oral-nasal-airway-adjuncts.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Suction and the Contaminated Airway,suction-contaminated-airway,Airway,/learn/airway-ventilator/suction-contaminated-airway,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/airway/suction-contaminated-airway.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Two-Person BVM Rescue,two-person-bvm-rescue,Airway,/learn/airway-ventilator/two-person-bvm-rescue,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/airway/two-person-bvm-rescue.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Supraglottic Airway Devices,supraglottic-airway-devices,Airway,/learn/airway-ventilator/supraglottic-airway-devices,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/airway/supraglottic-airway-devices.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Adult Front-of-Neck Access Concept,adult-front-of-neck-access,Airway,/learn/airway-ventilator/adult-front-of-neck-access,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/airway/adult-front-of-neck-access.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Pediatric Airway Differences,pediatric-airway-differences,Airway,/learn/airway-ventilator/pediatric-airway-differences,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/airway/pediatric-airway-differences.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Obese Airway and Ramping,obese-airway-ramping,Airway,/learn/airway-ventilator/obese-airway-ramping,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/airway/obese-airway-ramping.md,covered
airway,"Airway, Intubation & Ventilator Essentials",The 7 Ps of RSI,seven-ps-of-rsi,Intubation,/learn/airway-ventilator/seven-ps-of-rsi,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/seven-ps-of-rsi.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Indications for Intubation,indications-for-intubation,Intubation,/learn/airway-ventilator/indications-for-intubation,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/indications-for-intubation.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Pre-Intubation Optimization,pre-intubation-optimization,Intubation,/learn/airway-ventilator/pre-intubation-optimization,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/pre-intubation-optimization.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Preoxygenation Methods,preoxygenation-methods,Intubation,/learn/airway-ventilator/preoxygenation-methods,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/preoxygenation-methods.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Etomidate for RSI,etomidate-for-rsi,RSI Medication Drafts,/learn/airway-ventilator/etomidate-for-rsi,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/etomidate-for-rsi.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Ketamine for RSI and DSI,ketamine-for-rsi-dsi,RSI Medication Drafts,/learn/airway-ventilator/ketamine-for-rsi-dsi,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/ketamine-for-rsi-dsi.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Propofol in Airway and Sedation,propofol-airway-sedation,RSI Medication Drafts,/learn/airway-ventilator/propofol-airway-sedation,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/propofol-airway-sedation.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Fentanyl in Airway and Sedation,fentanyl-airway-sedation,RSI Medication Drafts,/learn/airway-ventilator/fentanyl-airway-sedation,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/fentanyl-airway-sedation.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Succinylcholine for RSI,succinylcholine-rsi,RSI Medication Drafts,/learn/airway-ventilator/succinylcholine-rsi,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/succinylcholine-rsi.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Rocuronium for RSI,rocuronium-rsi,RSI Medication Drafts,/learn/airway-ventilator/rocuronium-rsi,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/rocuronium-rsi.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Post-Intubation Sedation and Analgesia,post-intubation-sedation-analgesia,Intubation,/learn/airway-ventilator/post-intubation-sedation-analgesia,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/post-intubation-sedation-analgesia.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Delayed Sequence Intubation Concept,delayed-sequence-intubation,Intubation,/learn/airway-ventilator/delayed-sequence-intubation,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/delayed-sequence-intubation.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Crash Airway,crash-airway,Intubation,/learn/airway-ventilator/crash-airway,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/crash-airway.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Awake Intubation Concept,awake-intubation-concept,Intubation,/learn/airway-ventilator/awake-intubation-concept,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/awake-intubation-concept.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Failed Airway Algorithm Draft,failed-airway-algorithm-draft,Intubation,/learn/airway-ventilator/failed-airway-algorithm-draft,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/failed-airway-algorithm-draft.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Cannot Intubate Cannot Oxygenate,cannot-intubate-cannot-oxygenate,Intubation,/learn/airway-ventilator/cannot-intubate-cannot-oxygenate,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/cannot-intubate-cannot-oxygenate.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Aspiration Risk During Airway Management,aspiration-risk-airway,Intubation,/learn/airway-ventilator/aspiration-risk-airway,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/aspiration-risk-airway.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Trauma Airway,trauma-airway,Intubation,/learn/airway-ventilator/trauma-airway,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/trauma-airway.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Burns and Inhalation Airway,burns-inhalation-airway,Intubation,/learn/airway-ventilator/burns-inhalation-airway,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/burns-inhalation-airway.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Angioedema and Anaphylaxis Airway,angioedema-anaphylaxis-airway,Intubation,/learn/airway-ventilator/angioedema-anaphylaxis-airway,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/angioedema-anaphylaxis-airway.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Massive Hemoptysis Airway,massive-hemoptysis-airway,Intubation,/learn/airway-ventilator/massive-hemoptysis-airway,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/intubation/massive-hemoptysis-airway.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Positive-Pressure Ventilation Physiology,positive-pressure-ventilation-physiology,Ventilator,/learn/airway-ventilator/positive-pressure-ventilation-physiology,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/positive-pressure-ventilation-physiology.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Initial Ventilator Settings Draft,initial-ventilator-settings-draft,Ventilator Settings Drafts,/learn/airway-ventilator/initial-ventilator-settings-draft,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/initial-ventilator-settings-draft.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Assist-Control Volume Control,assist-control-volume-control,Ventilator,/learn/airway-ventilator/assist-control-volume-control,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/assist-control-volume-control.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Assist-Control Pressure Control,assist-control-pressure-control,Ventilator,/learn/airway-ventilator/assist-control-pressure-control,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/assist-control-pressure-control.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Pressure Support Ventilation,pressure-support-ventilation,Ventilator,/learn/airway-ventilator/pressure-support-ventilation,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/pressure-support-ventilation.md,covered
airway,"Airway, Intubation & Ventilator Essentials",SIMV Basics,simv-basics,Ventilator,/learn/airway-ventilator/simv-basics,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/simv-basics.md,covered
airway,"Airway, Intubation & Ventilator Essentials",CPAP vs BiPAP/NPPV,cpap-vs-bipap-nppv,Ventilator,/learn/airway-ventilator/cpap-vs-bipap-nppv,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/cpap-vs-bipap-nppv.md,covered
airway,"Airway, Intubation & Ventilator Essentials",PEEP and FiO2 Logic,peep-and-fio2-logic,Ventilator,/learn/airway-ventilator/peep-and-fio2-logic,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/peep-and-fio2-logic.md,covered
airway,"Airway, Intubation & Ventilator Essentials",ARDS Lung-Protective Ventilation,ards-lung-protective-ventilation,Ventilator Settings Drafts,/learn/airway-ventilator/ards-lung-protective-ventilation,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/ards-lung-protective-ventilation.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Asthma/COPD Ventilation,asthma-copd-ventilation,Ventilator Settings Drafts,/learn/airway-ventilator/asthma-copd-ventilation,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/asthma-copd-ventilation.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Metabolic Acidosis and Intubation Danger,metabolic-acidosis-intubation-danger,Ventilator,/learn/airway-ventilator/metabolic-acidosis-intubation-danger,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/metabolic-acidosis-intubation-danger.md,covered
airway,"Airway, Intubation & Ventilator Essentials",High-Pressure Alarm Approach,high-pressure-alarm-approach,Ventilator,/learn/airway-ventilator/high-pressure-alarm-approach,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/high-pressure-alarm-approach.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Low-Pressure Alarm Approach,low-pressure-alarm-approach,Ventilator,/learn/airway-ventilator/low-pressure-alarm-approach,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/low-pressure-alarm-approach.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Sudden Desaturation on the Ventilator,sudden-desaturation-ventilator,Ventilator,/learn/airway-ventilator/sudden-desaturation-ventilator,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/sudden-desaturation-ventilator.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Auto-PEEP and Breath Stacking,auto-peep-breath-stacking,Ventilator,/learn/airway-ventilator/auto-peep-breath-stacking,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/auto-peep-breath-stacking.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Ventilator Asynchrony,ventilator-asynchrony,Ventilator,/learn/airway-ventilator/ventilator-asynchrony,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/ventilator-asynchrony.md,covered
airway,"Airway, Intubation & Ventilator Essentials",Post-Intubation Hypotension,post-intubation-hypotension-airway,Ventilator,/learn/airway-ventilator/post-intubation-hypotension-airway,Rosen's EM 10e Q&A primary; Tintinalli secondary when relevant; final local verification required,content/ventilator/post-intubation-hypotension-airway.md,covered
